5,30,6,6,1,1055318.069,2111966,1,100,6,6,DDoS
3,26,20,8.666666667,10,14164.76304,20296,264,72,8760,1453.375,DDoS
3,26,20,8.666666667,49,2114.956383,3040,49,72,7215,1453.375,DDoS
8,56,20,7,1,34700000,92800000,1,172,11595,897.6153846,DDoS
3,26,20,8.666666667,56,7215.317595,10888,684,72,7300,1291.888889,DDoS
3,26,20,8.666666667,3,4960.35407,7018,3,72,7215,1453.375,DDoS
3,26,20,8.666666667,3,11738.67967,16725,124,72,7300,1291.888889,DDoS
4,24,6,6,2,1880383.592,3260928,2,80,6,6,DDoS
4,24,6,6,2,5662865.659,9808870,2,80,6,6,DDoS
3,26,20,8.666666667,45,4893.178926,6969,49,72,5840,1162.7,DDoS
8,56,20,7,1,25900000,68800000,1,172,10135,897.1538462,DDoS
4,24,6,6,324,1214339.196,2104130,324,80,6,6,DDoS
4,24,6,6,251,1150490.525,1993196,251,80,6,6,DDoS
5,30,6,6,1,1985115.556,3970900,1,100,6,6,DDoS
4,24,6,6,1012,3452175.613,5980841,1012,80,6,6,DDoS
6,36,6,6,275,1309672.635,2928971,275,120,6,6,DDoS
3,26,20,8.666666667,43,2015.961433,3139,288,72,8760,1453.375,DDoS
4,24,6,6,1,7045787.829,12200000,1,80,6,6,DDoS
5,30,6,6,4,2982938.527,5966367,4,100,6,6,DDoS
8,56,20,7,2,31200000,83100000,2,172,10135,833.5,DDoS
4,24,6,6,4,4635118.675,8028756,4,80,6,6,DDoS
3,26,20,8.666666667,26,15791.10864,22358,26,72,8760,1453.375,DDoS
3,26,20,8.666666667,1,5671.703492,8022,1,72,4380,1162.7,DDoS
3,26,20,8.666666667,5,318.9051583,500,49,72,10135,1292.555556,DDoS
4,24,6,6,999,4508134.459,7810814,999,80,6,6,DDoS
4,24,6,6,999,5254323.06,9101755,999,80,6,6,DDoS
3,26,20,8.666666667,14,11600.79385,16599,193,72,5840,1162.7,DDoS
5,30,6,6,340,5099605.834,10200000,340,100,6,6,DDoS
3,26,20,8.666666667,3,26198.30624,37274,224,72,4380,1057.545455,DDoS
9,62,20,6.888888889,2,29000000,82400000,2,192,5840,686.4117647,DDoS
3,26,20,8.666666667,49,9241.178523,13332,263,72,5840,1162.7,DDoS
3,26,20,8.666666667,5,612.3544725,915,49,72,11595,1454.125,DDoS
3,26,20,8.666666667,4,666.8016947,1009,66,72,5840,1292.555556,DDoS
2,20,20,10,11,0,13023,13023,52,4380,1291.222222,DDoS
9,62,20,6.888888889,2,23200000,66200000,2,192,11595,833.9285714,DDoS
4,24,6,6,307,3920170.512,6790287,307,80,6,6,DDoS
3,26,20,8.666666667,102,1887.975106,2772,102,72,5840,1292.555556,DDoS
5,30,6,6,3,3061081.37,6122832,3,100,6,6,DDoS
9,62,20,6.888888889,1,31000000,88500000,1,192,5840,777.9333333,DDoS
3,26,20,8.666666667,3,579.8275606,860,40,72,4380,1163.3,DDoS
3,26,20,8.666666667,19,1590.283151,2349,100,72,5840,1163.3,DDoS
9,62,20,6.888888889,1,23700000,67400000,1,192,8760,778.3333333,DDoS
3,26,20,8.666666667,48,120.2081528,919,749,72,7215,1292.555556,DDoS
5,30,6,6,1,5652012.578,11300000,1,100,6,6,DDoS
4,24,6,6,4,3457944.22,5991848,4,80,6,6,DDoS
5,30,6,6,1,1039169.384,2079992,1,100,6,6,DDoS
3,26,20,8.666666667,14,4543.868176,6492,66,72,5840,1162.7,DDoS
8,56,20,7,1,22100000,59300000,1,172,5840,777.5333333,DDoS
3,26,20,8.666666667,54,2759.837767,4640,737,72,4380,1291.888889,DDoS
4,24,6,6,975,2436945.834,4221909,975,80,6,6,DDoS
3,26,20,8.666666667,9,441.2346315,745,121,72,5840,1292.555556,DDoS
8,56,20,7,3,34200000,90900000,3,172,10135,833.5,DDoS
4,24,6,6,4,1181547.428,2046995,4,80,6,6,DDoS
5,30,6,6,3,4639062.357,9278787,3,100,6,6,DDoS
8,56,20,7,13,26900000,72200000,60,172,8675,833.5,DDoS
3,26,20,8.666666667,3,473.0544366,719,50,72,4380,1163.3,DDoS
4,24,6,6,2,5345557.682,9258780,2,80,6,6,DDoS
6,36,6,6,2,1181843.846,2642936,2,120,6,6,DDoS
4,24,6,6,368,5624908.916,9743439,368,80,6,6,DDoS
5,30,6,6,1,1734304.364,3469946,1,100,6,6,DDoS
9,62,20,6.888888889,4,24800000,70400000,4,192,5840,729.3125,DDoS
3,26,20,8.666666667,16,513.3595231,775,49,72,8675,1292.555556,DDoS
3,26,20,8.666666667,5,726.1986643,1114,87,72,11595,1454.125,DDoS
8,56,20,7,4,28100000,75000000,4,172,11595,897.6153846,DDoS
3,26,20,8.666666667,3,21230.174,30027,3,72,8760,1291.888889,DDoS
3,26,20,8.666666667,1,393.8584771,558,1,72,5840,1292.555556,DDoS
5,30,6,6,993,104444.8217,210669,993,100,6,6,DDoS
5,30,6,6,1,4161213.202,8322811,1,100,6,6,DDoS
3,26,20,8.666666667,4,511.2382028,727,4,72,7215,1292.555556,DDoS
3,26,20,8.666666667,5,19938.99702,29116,918,72,5840,1057,DDoS
3,26,20,8.666666667,4,511.9453096,869,145,72,7215,1292.555556,DDoS
9,62,20,6.888888889,1,24600000,70400000,1,192,11595,833.9285714,DDoS
3,26,20,8.666666667,51,9127.334332,13031,123,72,7300,1291.888889,DDoS
3,26,20,8.666666667,4,9903.030471,14009,4,72,8760,1453.375,DDoS
5,30,6,6,188,3523159.683,7046815,188,100,6,6,DDoS
4,24,6,6,195,583333.6413,1010613,195,80,6,6,DDoS
8,56,20,7,1,24700000,66200000,1,172,5840,833.0714286,DDoS
5,30,6,6,4,5978859.722,12000000,4,100,6,6,DDoS
4,24,6,6,988,4496001.512,7788800,988,80,6,6,DDoS
4,24,6,6,1,2231684.015,3865898,1,80,6,6,DDoS
3,26,20,8.666666667,4,348.6036431,581,88,72,11595,1454.125,DDoS
4,24,6,6,3,3633464.751,6293831,3,80,6,6,DDoS
8,56,20,7,1,33200000,88900000,1,172,5755,777.9333333,DDoS
3,26,20,8.666666667,2,347.8965363,564,72,72,5840,1163.3,DDoS
4,24,6,6,1,1204924.238,2086992,1,80,6,6,DDoS
8,56,20,7,0,27400000,73400000,0,172,4380,777.9333333,DDoS
3,26,20,8.666666667,2,308.2985566,576,140,72,4380,1163.3,DDoS
4,24,6,6,1,4285595.415,7422871,1,80,6,6,DDoS
5,30,6,6,227,2768760.897,5538299,227,100,6,6,DDoS
8,56,20,7,17,3020763.644,8104974,229,172,8760,897.1538462,DDoS
3,26,20,8.666666667,3,387.4945161,551,3,72,7215,1292.555556,DDoS
3,26,20,8.666666667,6,283.5498193,425,24,72,11595,1454.125,DDoS
8,56,20,7,2,22100000,59300000,2,172,8760,833.0714286,DDoS
5,30,6,6,1,1510172.666,3021349,1,100,6,6,DDoS
4,26,20,6.5,3,10277.21981,17848,3,104,5840,1057,DDoS
8,56,20,7,3,3230005.141,8652617,3,172,5840,833.0714286,DDoS
3,26,20,8.666666667,3,451.1341264,762,124,72,7300,1292.555556,DDoS
3,26,20,8.666666667,7,6361.83971,9227,230,72,4380,1162.7,DDoS
3,26,20,8.666666667,2,346.4823228,508,18,72,5840,1163.3,DDoS
8,56,20,7,3,27100000,72500000,3,172,4380,777.5333333,DDoS
4,24,6,6,3,1174652.712,2035054,3,80,6,6,DDoS
3,26,20,8.666666667,1,487.903679,691,1,72,5840,1292.555556,DDoS
4,24,6,6,363,2766526.525,4792205,363,80,6,6,DDoS
9,62,20,6.888888889,3,24700000,70100000,3,192,4380,729.3125,DDoS
3,26,20,8.666666667,1,494.26764,700,1,72,7215,1292.555556,DDoS
4,24,6,6,4,3156607.497,5467891,4,80,6,6,DDoS
4,24,6,6,3,2518631.13,4362889,3,80,6,6,DDoS
8,56,20,7,13,28800000,76300000,218,172,11595,897.6153846,DDoS
3,26,20,8.666666667,16,6165.971132,9011,291,72,8760,1453.375,DDoS
3,26,20,8.666666667,3,458.2051942,651,3,72,4380,1163.3,DDoS
3,26,20,8.666666667,2,5127.23127,7467,216,72,4380,1162.7,DDoS
3,26,20,8.666666667,3,24042.33767,34004,3,72,4380,1162.7,DDoS
9,62,20,6.888888889,1,27200000,77500000,1,192,11595,833.9285714,DDoS
5,30,6,6,1,1678321.4,3356977,1,100,6,6,DDoS
8,56,20,7,1,33800000,89700000,1,172,8675,833.5,DDoS
4,24,6,6,6,6533984.154,11300000,6,80,6,6,DDoS
3,26,20,8.666666667,3,608.8189386,864,3,72,11595,1454.125,DDoS
5,30,6,6,1,3379255.532,6758843,1,100,6,6,DDoS
4,24,6,6,974,5329082.729,9231738,974,80,6,6,DDoS
8,56,20,7,3,26500000,70800000,3,172,11595,897.6153846,DDoS
5,30,6,6,0,1661263.833,3322529,0,100,6,6,DDoS
8,56,20,7,1,29400000,78200000,1,172,5840,833.5,DDoS
3,26,20,8.666666667,3,483.6610383,687,3,72,11595,1454.125,DDoS
9,62,20,6.888888889,1,32000000,90700000,1,192,5840,729.6875,DDoS
3,26,20,8.666666667,4,6387.295554,9038,5,72,5840,1162.7,DDoS
4,24,6,6,160,410804.6442,711781,160,80,6,6,DDoS
8,56,20,7,3,30300000,81200000,48,172,8675,833.5,DDoS
3,26,20,8.666666667,3,434.8706704,778,163,72,5840,1163.3,DDoS
3,26,20,8.666666667,5,16834.09114,23994,187,72,5840,1291.888889,DDoS
8,56,20,7,1,23200000,62300000,1,172,10135,833.5,DDoS
3,26,20,8.666666667,57,5362.697829,7750,166,72,8760,1453.375,DDoS
3,26,20,8.666666667,5,411.5361467,604,22,72,11595,1454.125,DDoS
4,24,6,6,366,2389966.557,4140034,366,80,6,6,DDoS
3,26,20,8.666666667,3,480.8326112,683,3,72,7215,1292.555556,DDoS
9,62,20,6.888888889,1,21900000,62600000,1,192,5840,729.3125,DDoS
4,24,6,6,49,6342264.027,11000000,49,80,6,6,DDoS
3,26,20,8.666666667,47,6180.113268,9246,506,72,4380,1291.888889,DDoS
3,26,20,8.666666667,1,545.8864351,773,1,72,5840,1163.3,DDoS
3,26,20,8.666666667,17,391.03005,570,17,72,11595,1454.125,DDoS
9,62,20,6.888888889,14,29300000,83500000,67,192,4380,729.3125,DDoS
3,26,20,8.666666667,13,7876.462436,11503,364,72,8760,1453.375,DDoS
3,26,20,8.666666667,6,369.1097398,660,138,72,11595,1454.125,DDoS
3,26,20,8.666666667,3,446.8914857,635,3,72,7300,1292.555556,DDoS
3,26,20,8.666666667,4,610.2331522,881,18,72,7215,1292.555556,DDoS
3,26,20,8.666666667,43,13654.23194,19410,100,72,8675,1453.375,DDoS
7,50,20,7.142857143,62,3271326.768,8118759,355,152,2920,832.6428571,DDoS
4,24,6,6,1,3486544.988,6039374,1,80,6,6,DDoS
5,30,6,6,331,2295711.504,4591924,331,100,6,6,DDoS
3,26,20,8.666666667,3,222.0315293,368,54,72,4380,1163.3,DDoS
5,30,6,6,93,4706804.364,9414145,93,100,6,6,DDoS
3,26,20,8.666666667,76,522.5519113,815,76,72,7215,1292.555556,DDoS
4,24,6,6,3,5800254.816,10000000,3,80,6,6,DDoS
8,56,20,7,1,32400000,86900000,1,172,5840,777.9333333,DDoS
5,30,6,6,3,6017063.018,12000000,3,100,6,6,DDoS
5,30,6,6,1,2638653.763,5278183,1,100,6,6,DDoS
4,24,6,6,1,1613086.341,2793950,1,80,6,6,DDoS
3,26,20,8.666666667,3,441.9417382,722,97,72,11595,1454.125,DDoS
8,56,20,7,46,34400000,92100000,212,172,8760,897.1538462,DDoS
4,24,6,6,3,3788509.879,6562540,3,80,6,6,DDoS
5,30,6,6,3,4500212.748,9004416,3,100,6,6,DDoS
5,30,6,6,1,2835101.324,5670873,1,100,6,6,DDoS
3,26,20,8.666666667,4,466.6904756,758,98,72,11595,1454.125,DDoS
8,56,20,7,1,26600000,71000000,1,172,8760,897.1538462,DDoS
3,26,20,8.666666667,2,24759.34394,35017,2,72,5840,1162.7,DDoS
5,30,6,6,1,4038512.194,8077361,1,100,6,6,DDoS
3,26,20,8.666666667,30,8744.789563,12886,519,72,8675,1453.375,DDoS
4,24,6,6,233,2318460.922,4016475,233,80,6,6,DDoS
8,56,20,7,3,26000000,69900000,3,172,11595,897.6153846,DDoS
4,24,6,6,3,444874.633,771038,3,80,6,6,DDoS
3,26,20,8.666666667,2,504.167135,769,56,72,5840,1163.3,DDoS
5,30,6,6,309,2327031.334,4654403,309,100,6,6,DDoS
3,26,20,8.666666667,158,4101.926438,6026,225,72,7215,1453.375,DDoS
3,26,20,8.666666667,1,7345.425243,10389,1,72,4380,1162.7,DDoS
8,56,20,7,1,33600000,90100000,1,172,11595,897.6153846,DDoS
3,26,20,8.666666667,4,301.2274888,708,282,72,4380,1163.3,DDoS
3,26,20,8.666666667,3,440.5275247,800,177,72,7215,1292.555556,DDoS
4,24,6,6,3,4640390.461,8037886,3,80,6,6,DDoS
4,24,6,6,1,5850729.064,10100000,1,80,6,6,DDoS
3,26,20,8.666666667,8,21181.38363,30179,224,72,5840,1291.888889,DDoS
4,24,6,6,3,6758008.473,11700000,3,80,6,6,DDoS
3,18,6,6,148,8431681.973,11900000,148,60,6,6,DDoS
3,26,20,8.666666667,106,17051.88003,24603,488,72,8760,1453.375,DDoS
3,26,20,8.666666667,48,2701.855011,3869,48,72,4380,1057,DDoS
3,26,20,8.666666667,2,381.8376618,542,2,72,10135,1292.555556,DDoS
3,26,20,8.666666667,4,304.7630227,435,4,72,11595,1454.125,DDoS
3,26,20,8.666666667,35,1535.128822,2510,339,72,7215,1292.555556,DDoS
4,24,6,6,4,4630513.083,8021795,4,80,6,6,DDoS
3,26,20,8.666666667,4,434.8706704,651,36,72,8675,1292.555556,DDoS
3,26,20,8.666666667,3,415.7787873,591,3,72,5840,1163.3,DDoS
8,56,20,7,3,25000000,66800000,3,172,5840,833.5,DDoS
3,26,20,8.666666667,16,371.9381669,658,132,72,4380,1163.3,DDoS
5,30,6,6,3,40223.46239,81115,3,100,6,6,DDoS
2,12,6,6,13967,0,13967,13967,40,6,6,DDoS
5,30,6,6,452,13597.0727,28002,452,100,6,6,DDoS
4,24,6,6,3,3661177.565,6341842,3,80,6,6,DDoS
3,26,20,8.666666667,51,18401.74687,26306,282,72,8760,1453.375,DDoS
3,26,20,8.666666667,47,10031.0168,14297,111,72,5840,1162.7,DDoS
4,24,6,6,282,1135040.897,1966277,282,80,6,6,DDoS
8,56,20,7,51,29100000,77100000,61,172,7300,833.0714286,DDoS
3,26,20,8.666666667,3,1371.080049,1942,3,72,10220,1292.555556,DDoS
4,24,6,6,3,5691092.024,9857756,3,80,6,6,DDoS
4,24,6,6,3,5065845.934,8774797,3,80,6,6,DDoS
4,24,6,6,1,3237715.646,5607890,1,80,6,6,DDoS
3,26,20,8.666666667,2,487.1965722,737,48,72,5840,1163.3,DDoS
5,30,6,6,2,3708757.528,7417838,2,100,6,6,DDoS
9,62,20,6.888888889,0,24300000,68900000,0,192,4380,777.9333333,DDoS
3,26,20,8.666666667,45,374.0594872,711,182,72,5840,1163.3,DDoS
3,26,20,8.666666667,3,639.931637,908,3,72,11595,1454.125,DDoS
3,26,20,8.666666667,10,12025.05792,17987,981,72,7300,1291.888889,DDoS
5,30,6,6,233,4508109.848,9016751,233,100,6,6,DDoS
8,56,20,7,3,29500000,78500000,3,172,5840,777.5333333,DDoS
3,26,20,8.666666667,2,23341.59485,33012,2,72,4380,1162.7,DDoS
3,26,20,8.666666667,1,456.0838739,646,1,72,11595,1454.125,DDoS
3,26,20,8.666666667,48,7312.191224,10682,341,72,8760,1453.375,DDoS
9,62,20,6.888888889,2,21800000,62300000,2,192,5840,778.3333333,DDoS
4,24,6,6,3,1634825.095,2832092,3,80,6,6,DDoS
8,56,20,7,1,36900000,97600000,1,172,7300,833.0714286,DDoS
8,56,20,7,3,26800000,71900000,3,172,10135,833.5,DDoS
4,24,6,6,1,4633118.131,8024798,1,80,6,6,DDoS
3,26,20,8.666666667,3,317.4909448,453,4,72,5840,1163.3,DDoS
5,30,6,6,1,4808203.357,9616747,1,100,6,6,DDoS
8,56,20,7,1,30300000,80300000,1,172,10135,833.5,DDoS
4,24,6,6,315,3374046.521,5844403,315,80,6,6,DDoS
3,26,20,8.666666667,1,750.9474016,1063,1,72,5840,1163.3,DDoS
5,30,6,6,3,2984776.37,5969885,3,100,6,6,DDoS
4,24,6,6,1,2236318.693,3873920,1,80,6,6,DDoS
3,26,20,8.666666667,35,5236.125715,8942,1537,72,5840,1162.7,DDoS
3,26,20,8.666666667,58,6065.561969,9280,702,72,4380,1162.7,DDoS
8,56,20,7,1,27400000,73300000,98,172,10220,833.5,DDoS
8,56,20,7,1,24100000,64600000,1,172,11595,897.6153846,DDoS
3,26,20,8.666666667,31,15897.17465,22798,316,72,5840,1291.888889,DDoS
5,30,6,6,1,4751089.753,9502821,1,100,6,6,DDoS
5,30,6,6,273,5655643.001,11300000,273,100,6,6,DDoS
3,26,20,8.666666667,2,497.0960672,752,49,72,8760,1292.555556,DDoS
4,24,6,6,1,5114046.864,8857791,1,80,6,6,DDoS
8,56,20,7,1,29500000,78500000,1,172,8760,833.0714286,DDoS
9,62,20,6.888888889,0,28500000,81300000,0,192,7215,778.3333333,DDoS
3,26,20,8.666666667,3,13420.88671,18983,3,72,8760,1453.375,DDoS
4,24,6,6,4,5318741.229,9212833,4,80,6,6,DDoS
5,30,6,6,267,4998672.178,9997881,267,100,6,6,DDoS
4,24,6,6,4,2333880.204,4042901,4,80,6,6,DDoS
3,26,20,8.666666667,3,685.8935778,973,3,72,7215,1292.555556,DDoS
7,50,20,7.142857143,4,2586175.911,6465823,4,152,11595,971.9166667,DDoS
5,30,6,6,1,3051744.503,6103593,1,100,6,6,DDoS
4,24,6,6,3,2299531.844,3984895,3,80,6,6,DDoS
3,26,20,8.666666667,7,977.2215716,1631,249,72,5840,1292.555556,DDoS
5,30,6,6,4,3458747.29,6918577,4,100,6,6,DDoS
5,30,6,6,3,2009472.998,4019930,3,100,6,6,DDoS
8,56,20,7,3,33900000,89800000,3,172,7215,833.5,DDoS
5,30,6,6,1,11300000,22600000,1,100,6,6,DDoS
4,24,6,6,1,5827905.563,10100000,1,80,6,6,DDoS
3,26,20,8.666666667,8,7776.760379,11006,8,72,8760,1291.888889,DDoS
8,56,20,7,6,34600000,92300000,98,172,11595,897.6153846,DDoS
3,26,20,8.666666667,46,25501.09896,37036,972,72,5840,1162.7,DDoS
8,56,20,7,1,27800000,74400000,1,172,8760,897.1538462,DDoS
4,24,6,6,3,1072986.539,1858970,3,80,6,6,DDoS
4,24,6,6,1,483558.1028,840038,1,80,6,6,DDoS
3,26,20,8.666666667,5,568.5138521,844,40,72,10135,1292.555556,DDoS
3,26,20,8.666666667,48,2025.153821,3065,201,72,8760,1453.375,DDoS
3,26,20,8.666666667,6,416.4858941,734,145,72,11595,1454.125,DDoS
4,24,6,6,1,1976840.971,3423990,1,80,6,6,DDoS
3,26,20,8.666666667,34,1464.418144,2395,324,72,7215,1292.555556,DDoS
3,26,20,8.666666667,57,9917.879713,14567,541,72,8760,1453.375,DDoS
4,24,6,6,309,4946218.646,8567451,309,80,6,6,DDoS
5,30,6,6,4,4936033.356,9872734,4,100,6,6,DDoS
8,56,20,7,2,33500000,89400000,2,172,5840,777.5333333,DDoS
4,24,6,6,3,4729327.228,8191934,3,80,6,6,DDoS
4,24,6,6,2,13200000,22800000,2,80,6,6,DDoS
5,30,6,6,2,519619.5241,1039556,2,100,6,6,DDoS
8,56,20,7,0,34400000,91900000,0,172,4380,777.5333333,DDoS
3,26,20,8.666666667,1,1705.541556,2413,1,72,11595,1454.125,DDoS
3,26,20,8.666666667,16,13516.34612,20029,914,72,4380,1057,DDoS
3,26,20,8.666666667,7,15577.56239,22037,7,72,8760,1291.888889,DDoS
8,56,20,7,4,34900000,93000000,54,172,7215,833.5,DDoS
3,26,20,8.666666667,5,388.9087297,710,160,72,10135,1292.555556,DDoS
5,30,6,6,4,3036424.61,6073853,4,100,6,6,DDoS
3,26,20,8.666666667,43,5276.430801,8205,743,72,4380,1291.888889,DDoS
4,24,6,6,258,3845395.281,6660777,258,80,6,6,DDoS
3,26,20,8.666666667,18,3527.755731,5159,170,72,5840,1291.888889,DDoS
4,24,6,6,4,1102327.763,1909787,4,80,6,6,DDoS
3,26,20,8.666666667,19,3804.94159,5429,48,72,4380,1162.7,DDoS
3,26,20,8.666666667,3,408.7077195,627,49,72,7215,1292.555556,DDoS
5,30,6,6,3,992983.001,1986962,3,100,6,6,DDoS
3,26,20,8.666666667,3,337.9970414,481,3,72,7215,1292.555556,DDoS
3,26,20,8.666666667,5,429.920923,625,17,72,11595,1454.125,DDoS
4,24,6,6,353,2583018.916,4474301,353,80,6,6,DDoS
9,62,20,6.888888889,16,31400000,88900000,98,192,5840,729.3125,DDoS
8,56,20,7,2,30500000,80800000,2,172,4380,777.9333333,DDoS
8,56,20,7,1,33800000,90300000,1,172,11595,897.6153846,DDoS
5,30,6,6,3,3983492.021,7967437,3,100,6,6,DDoS
2,20,20,10,5,0,654,654,52,11595,1661,DDoS
8,56,20,7,3,28600000,76200000,190,172,4380,777.9333333,DDoS
3,26,20,8.666666667,14,2797.314426,4262,306,72,4380,1162.7,DDoS
3,26,20,8.666666667,1,14860.55611,21019,3,72,8760,1291.888889,DDoS
5,30,6,6,1,5002049.522,10000000,1,100,6,6,DDoS
3,26,20,8.666666667,47,1090.358657,1731,189,72,5840,1163.3,DDoS
6,36,6,6,1,930059.3723,2079930,1,120,6,6,DDoS
3,26,20,8.666666667,3,645.5884912,1072,159,72,7300,1292.555556,DDoS
4,24,6,6,366,1506459.888,2609970,366,80,6,6,DDoS
3,26,20,8.666666667,4,1935.35126,2741,4,72,5840,1163.3,DDoS
3,26,20,8.666666667,2,460.3265146,797,146,72,4380,1163.3,DDoS
3,26,20,8.666666667,3,477.2970773,679,4,72,5840,1292.555556,DDoS
3,26,20,8.666666667,47,16988.24042,24441,416,72,7215,1291.888889,DDoS
3,26,20,8.666666667,6,21841.82136,31006,117,72,4380,1162.7,DDoS
5,30,6,6,1,4515748.187,9031801,1,100,6,6,DDoS
8,56,20,7,1,31500000,84200000,1,172,7300,833.0714286,DDoS
3,26,20,8.666666667,2,2146.069081,3037,2,72,10135,1453.375,DDoS
3,26,20,8.666666667,4,449.0128061,684,49,72,7215,1292.555556,DDoS
4,24,6,6,3,4737931.473,8206773,3,80,6,6,DDoS
3,26,20,8.666666667,1,2947.928171,4170,1,72,7300,1162.7,DDoS
3,26,20,8.666666667,3,21228.75978,30025,3,72,8760,1453.375,DDoS
3,26,20,8.666666667,3,355.6747109,593,90,72,5755,1163.3,DDoS
3,26,20,8.666666667,33,27606.86295,40027,985,72,4380,1162.7,DDoS
5,30,6,6,3,3058859.181,6117999,3,100,6,6,DDoS
3,26,20,8.666666667,17,1982.020308,2890,87,72,7300,1291.888889,DDoS
5,30,6,6,1,143197.7739,288033,1,100,6,6,DDoS
8,56,20,7,3,36400000,96800000,3,172,5840,897.1538462,DDoS
8,56,20,7,4,28900000,76500000,4,172,5840,833.5,DDoS
3,26,20,8.666666667,58,22649.33731,32821,790,72,5840,1162.7,DDoS
3,26,20,8.666666667,45,11124.91099,15907,174,72,8760,1453.375,DDoS
5,30,6,6,1,4550226.357,9100785,1,100,6,6,DDoS
3,26,20,8.666666667,35,183.8477631,454,194,72,5840,1163.3,DDoS
8,56,20,7,4,26300000,70600000,4,172,8760,897.1538462,DDoS
4,24,6,6,3,5004044.343,8667777,3,80,6,6,DDoS
5,30,6,6,15,934162.1134,1868990,15,100,6,6,DDoS
5,30,6,6,285,4410252.846,8821047,285,100,6,6,DDoS
3,26,20,8.666666667,7,323.147799,595,138,72,11595,1454.125,DDoS
8,56,20,7,1,24000000,64400000,1,172,7215,897.1538462,DDoS
3,26,20,8.666666667,3,303.3488091,609,180,72,4380,1163.3,DDoS
3,26,20,8.666666667,3,341.5325753,675,192,72,4380,1163.3,DDoS
3,26,20,8.666666667,45,4048.186322,5810,85,72,5840,1162.7,DDoS
4,24,6,6,6,3465766.541,6003860,6,80,6,6,DDoS
8,56,20,7,1,33900000,90700000,1,172,7300,833.0714286,DDoS
6,36,6,6,319,1894522.251,4236905,319,120,6,6,DDoS
3,26,20,8.666666667,4,5050.156631,7650,508,72,5840,1291.888889,DDoS
3,26,20,8.666666667,10,9367.04353,13530,283,72,7300,1162.7,DDoS
2,20,20,10,30,0,30089,30089,52,5840,1291.222222,DDoS
3,26,20,8.666666667,15,4945.504828,7978,984,72,4380,1162.7,DDoS
8,56,20,7,1,33500000,89400000,1,172,8760,833.0714286,DDoS
3,26,20,8.666666667,63,10018.99598,15089,920,72,5840,1453.375,DDoS
5,30,6,6,4,2183107.717,4366882,4,100,6,6,DDoS
3,26,20,8.666666667,8,9560.083682,13567,47,72,4380,1057,DDoS
3,26,20,8.666666667,4,470.2260095,763,98,72,10135,1292.555556,DDoS
3,26,20,8.666666667,20,3002.375393,4434,188,72,7300,1291.888889,DDoS
3,26,20,8.666666667,5,390.3229432,697,145,72,11595,1454.125,DDoS
8,56,20,7,5,28500000,76200000,5,172,8760,897.1538462,DDoS
3,26,20,8.666666667,88,2254.963525,3582,393,72,10135,1453.375,DDoS
4,24,6,6,2,6956896.745,12100000,2,80,6,6,DDoS
4,24,6,6,1,2948281.621,5107039,1,80,6,6,DDoS
3,26,20,8.666666667,3,362.7457787,618,105,72,7215,1292.555556,DDoS
5,30,6,6,1,3650711.034,7301777,1,100,6,6,DDoS
3,26,20,8.666666667,2,12023.64371,17006,2,72,5840,1162.7,DDoS
3,26,20,8.666666667,98,7937.980726,11776,550,72,8760,1453.375,DDoS
8,56,20,7,1,35200000,93800000,1,172,8760,897.1538462,DDoS
3,26,20,8.666666667,2,398.1011178,581,18,72,10220,1292.555556,DDoS
4,26,20,6.5,3,10418.57429,18049,3,104,8760,1453.375,DDoS
4,24,6,6,1,2496692.977,4324900,1,80,6,6,DDoS
8,56,20,7,1,35900000,95700000,1,172,10135,833.5,DDoS
5,30,6,6,4,6004179.13,12000000,4,100,6,6,DDoS
3,26,20,8.666666667,3,413.657467,633,48,72,5840,1292.555556,DDoS
5,30,6,6,3,4994706.158,9990751,3,100,6,6,DDoS
8,56,20,7,5,32200000,85900000,5,172,7215,897.1538462,DDoS
8,56,20,7,8,25100000,67300000,18,172,5840,777.9333333,DDoS
3,26,20,8.666666667,2,482.2468248,684,2,72,10135,1292.555556,DDoS
3,26,20,8.666666667,2,672.4585489,1016,65,72,8760,1292.555556,DDoS
4,24,6,6,1,2266619.999,3925903,1,80,6,6,DDoS
3,26,20,8.666666667,20,2423.962046,3638,210,72,5840,1057,DDoS
8,56,20,7,1,34100000,90400000,1,172,8760,897.1538462,DDoS
5,30,6,6,1,4755731.188,9511785,1,100,6,6,DDoS
4,24,6,6,274,2087185.113,3616008,274,80,6,6,DDoS
3,26,20,8.666666667,0,21212.49633,30000,1,72,5840,1162.7,DDoS
5,30,6,6,3,2072682.054,4146033,3,100,6,6,DDoS
3,26,20,8.666666667,3,345.775216,538,49,72,5840,1163.3,DDoS
5,30,6,6,3,9042.973737,19014,3,100,6,6,DDoS
2,20,20,10,14,0,14022,14022,52,4380,1291.222222,DDoS
8,56,20,7,2,27400000,73300000,51,172,4380,729.3125,DDoS
5,30,6,6,177,323982.0126,648266,177,100,6,6,DDoS
8,56,20,7,46,29800000,79100000,150,172,7215,897.1538462,DDoS
3,26,20,8.666666667,1,13326.1344,18847,1,72,4380,1162.7,DDoS
3,26,20,8.666666667,18,246.7802666,610,261,72,5840,1163.3,DDoS
6,36,6,6,1,3660127.916,8184795,1,120,6,6,DDoS
5,30,6,6,3,4024213.196,8049766,3,100,6,6,DDoS
